username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
connieshermandm;2017-11-03 23:59;0;0;"@TheDemocrats @gop Please do it!! https:// twitter.com/davidcorndc/st atus/926597289468186624 …";;@TheDemocrats @gop;;"926599673028030465";https://twitter.com/connieshermandm/status/926599673028030465
connieshermandm;2017-11-03 23:54;0;1;"100% https:// twitter.com/edkrassen/stat us/926543847051624448 …";;;;"926598369207754753";https://twitter.com/connieshermandm/status/926598369207754753
connieshermandm;2017-11-03 23:50;0;0;"Yeah. We have all of these tech geniuses, and instead of defending our democracy, they were engaged in helping Mark Zuckerberg make money.";;;;"926597521278779392";https://twitter.com/connieshermandm/status/926597521278779392
connieshermandm;2017-11-03 23:40;0;1;"He’s a brilliant guy who doesn’t need a lawyer cuz Mueller’s team is professional and they don’t leak?? Good luck with that.";;;;"926595050506633216";https://twitter.com/connieshermandm/status/926595050506633216
connieshermandm;2017-11-03 23:35;0;0;"This is where the hack gets real. I’m from Ohio. The population is shrinking. @mikefarb1 : ”Clinton was leading until the precinct size ?” https:// twitter.com/mikefarb1/stat us/921544549452967936 …";;@mikefarb1;;"926593786897080320";https://twitter.com/connieshermandm/status/926593786897080320
connieshermandm;2017-11-03 23:17;1;2;"Trying to find a picture of the coffee boy in action. *Bringing coffee* Lots of pics in meetings but none delivering coffee. Hmm";;;;"926589095433854976";https://twitter.com/connieshermandm/status/926589095433854976
connieshermandm;2017-11-03 23:15;1;7;"He has to be the first to go in 2018! So complicit. Obnoxious. The good people in WI deserve better!";;;;"926588567563804672";https://twitter.com/connieshermandm/status/926588567563804672
connieshermandm;2017-11-03 23:09;0;1;"Best so far. Need a woman!";;;;"926587044347834368";https://twitter.com/connieshermandm/status/926587044347834368
connieshermandm;2017-11-03 22:04;0;0;"Hey #Trump when did you have time to read the book? Your review is clearly from someone who never read it. Oh that’s right. You know it all.";;;#Trump;"926570908319342592";https://twitter.com/connieshermandm/status/926570908319342592
connieshermandm;2017-11-03 20:36;0;5;"Trump cares nothing about laws, as Mueller will soon prove.";;;;"926548695541170177";https://twitter.com/connieshermandm/status/926548695541170177
connieshermandm;2017-11-03 20:30;0;0;"Only until he gets the boot! Hopefully a lot of people will go to jail, and we can turn a new fresh page and begin again. #25thAmendmentNow";;;#25thAmendmentNow;"926547086174121984";https://twitter.com/connieshermandm/status/926547086174121984
connieshermandm;2017-11-03 19:03;0;0;"Why? To obstruct the ongoing investigation of him and his campaign and the deals they made with Russia? Again?";;;;"926525378016960512";https://twitter.com/connieshermandm/status/926525378016960512
connieshermandm;2017-11-03 19:02;0;1;"Everything DJT says is bull. It’s still offensive, but he’s a liar. Comey was well-respected.";;;;"926524939191992320";https://twitter.com/connieshermandm/status/926524939191992320
connieshermandm;2017-11-03 19:00;0;0;"Like they say, all these pictures: they tell the story. No pics of him bringing coffee?";;;;"926524445006508032";https://twitter.com/connieshermandm/status/926524445006508032
connieshermandm;2017-11-03 18:58;0;1;"I read today that Ryan wants to fire Mueller. That’s not cowardice. That’s a guilty conscience maneuver right there.";;;;"926524053678047232";https://twitter.com/connieshermandm/status/926524053678047232
